statecode,county,eq_site_limit,hu_site_limit,fl_site_limit
FL,SUWANNEE COUNTY,28791,28791,28791
FL,SUWANNEE COUNTY,5436,5436,5436
FL,SUWANNEE COUNTY,885150,885150,885150
FL,SUWANNEE COUNTY,28962,28962,28962
FL,SUWANNEE COUNTY,6903,6903,6903
FL,SUWANNEE COUNTY,64665,64665,64665
FL,SUWANNEE COUNTY,2264391,2264391,2264391
FL,SUWANNEE COUNTY,4977,4977,4977
FL,SUWANNEE COUNTY,61668,61668,61668
FL,SUWANNEE COUNTY,14400,14400,14400
FL,SUWANNEE COUNTY,72837,72837,72837
FL,SUWANNEE COUNTY,72837,72837,72837
FL,SUWANNEE COUNTY,161928,161928,161928
FL,SUWANNEE COUNTY,604530,604530,0
FL,SUWANNEE COUNTY,240622.2,240622.2,0
FL,SUWANNEE COUNTY,0,32094.19,0
FL,SUWANNEE COUNTY,0,32094.19,0
FL,SUWANNEE COUNTY,0,32094.19,0
FL,SUWANNEE COUNTY,0,74144.01,0
FL,SUWANNEE COUNTY,0,32094.19,0
FL,SUWANNEE COUNTY,0,1833.95,0
FL,SUWANNEE COUNTY,0,867339.18,0
FL,SUWANNEE COUNTY,0,930359.34,0
FL,SUWANNEE COUNTY,0,44565.08,0
FL,SUWANNEE COUNTY,0,1270260.69,0
FL,SUWANNEE COUNTY,0,255027.8,0
FL,SUWANNEE COUNTY,0,265923.32,0
FL,SUWANNEE COUNTY,0,22924.42,0
FL,SUWANNEE COUNTY,0,2792753.33,0
FL,SUWANNEE COUNTY,0,343866.37,0
FL,SUWANNEE COUNTY,0,1931904.47,0
FL,SUWANNEE COUNTY,0,202488.69,0
FL,SUWANNEE COUNTY,0,308888.28,0
FL,SUWANNEE COUNTY,0,719781.99,0
FL,SUWANNEE COUNTY,0,308888.28,0
FL,SUWANNEE COUNTY,0,14066.75,0
FL,SUWANNEE COUNTY,0,14066.75,0
FL,SUWANNEE COUNTY,0,14066.75,0
FL,SUWANNEE COUNTY,0,14066.75,0
FL,SUWANNEE COUNTY,0,28133.51,0
FL,SUWANNEE COUNTY,0,1383987.18,0
FL,SUWANNEE COUNTY,0,72602.61,0
FL,SUWANNEE COUNTY,0,7260.26,0
FL,SUWANNEE COUNTY,0,1800544.63,0
FL,SUWANNEE COUNTY,0,78741.16,0
FL,SUWANNEE COUNTY,0,14130000,0
FL,SUWANNEE COUNTY,0,1669180.2,0
FL,SUWANNEE COUNTY,0,399314.33,0
FL,SUWANNEE COUNTY,0,97105.99,0
FL,SUWANNEE COUNTY,0,358672.3,0
FL,SUWANNEE COUNTY,0,385701.35,0
FL,SUWANNEE COUNTY,0,32671.17,0
FL,SUWANNEE COUNTY,0,163355.86,0
FL,SUWANNEE COUNTY,0,47295.92,0
FL,SUWANNEE COUNTY,0,138384.12,0
FL,SUWANNEE COUNTY,0,98996.02,0
FL,SUWANNEE COUNTY,0,125693.56,0
FL,SUWANNEE COUNTY,0,98996.02,0
FL,SUWANNEE COUNTY,0,98996.02,0
FL,SUWANNEE COUNTY,0,140282.99,0
FL,SUWANNEE COUNTY,0,140282.99,0
FL,SUWANNEE COUNTY,0,135793.93,0
FL,SUWANNEE COUNTY,0,220188.18,0
FL,SUWANNEE COUNTY,0,220188.18,0
FL,SUWANNEE COUNTY,0,220188.18,0
FL,SUWANNEE COUNTY,0,135793.93,0
FL,SUWANNEE COUNTY,0,135793.93,0
FL,SUWANNEE COUNTY,0,123449.03,0
FL,SUWANNEE COUNTY,0,220188.18,0
FL,SUWANNEE COUNTY,0,123449.03,0
FL,SUWANNEE COUNTY,0,135793.93,0
FL,CLAY COUNTY,0,4402.16,0
FL,CLAY COUNTY,0,2175765.3,0
FL,CLAY COUNTY,0,2158173,0
FL,CLAY COUNTY,0,11160000,0
FL,CLAY COUNTY,0,316139.85,0
FL,CLAY COUNTY,0,57600,0
FL,CLAY COUNTY,0,221400,0
FL,CLAY COUNTY,0,111600,0
FL,CLAY COUNTY,0,15120,0
FL,CLAY COUNTY,0,9180,0
FL,CLAY COUNTY,0,127800,0
FL,CLAY COUNTY,0,1434992.47,0
FL,CLAY COUNTY,0,128341.04,0
FL,CLAY COUNTY,0,638012.84,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,28869.12,0
FL,CLAY COUNTY,0,28869.12,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,48115.94,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,48115.94,0
FL,CLAY COUNTY,0,80192.49,0
FL,CLAY COUNTY,0,176424.38,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,240578.59,0
FL,CLAY COUNTY,0,48115.94,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,48115.94,0
FL,CLAY COUNTY,0,80192.49,0
FL,CLAY COUNTY,0,57739.36,0
FL,CLAY COUNTY,0,14310000,0
FL,CLAY COUNTY,0,511334.86,0
FL,CLAY COUNTY,0,192789.23,0
FL,CLAY COUNTY,0,108607.09,0
FL,CLAY COUNTY,0,2419079.14,0
FL,CLAY COUNTY,0,473034.24,0
FL,CLAY COUNTY,0,14589.43,0
FL,CLAY COUNTY,0,280565.98,0
FL,CLAY COUNTY,0,280565.98,0
FL,CLAY COUNTY,0,224452.78,0
FL,CLAY COUNTY,0,168339.59,0
FL,CLAY COUNTY,0,149822.23,0
FL,CLAY COUNTY,0,145894.31,0
FL,CLAY COUNTY,0,89781.11,0
FL,CLAY COUNTY,0,101003.75,0
FL,CLAY COUNTY,0,44890.56,0
FL,CLAY COUNTY,0,31423.39,0
FL,CLAY COUNTY,0,179562.23,0
FL,CLAY COUNTY,0,28056.6,0
FL,CLAY COUNTY,0,39279.24,0
FL,CLAY COUNTY,0,33667.92,0
FL,CLAY COUNTY,0,2973818.68,0
FL,CLAY COUNTY,0,391052.86,0
FL,CLAY COUNTY,0,28396.64,0
FL,CLAY COUNTY,0,85545.69,0
FL,CLAY COUNTY,0,25972.55,0
FL,CLAY COUNTY,0,817622,0
FL,CLAY COUNTY,0,84169.79,0
FL,CLAY COUNTY,0,20200.75,0
FL,CLAY COUNTY,0,20200.75,0
FL,CLAY COUNTY,0,484818.01,0
FL,CLAY COUNTY,0,58357.72,0
FL,CLAY COUNTY,0,21323.01,0
FL,CLAY COUNTY,0,871202.25,0
FL,LAFAYETTE COUNTY,137358,137358,137358
FL,LAFAYETTE COUNTY,0,893221.56,0
FL,LAFAYETTE COUNTY,0,2773.98,0
FL,LAFAYETTE COUNTY,541125,541125,541125
FL,LAFAYETTE COUNTY,4806,4806,4806
FL,LAFAYETTE COUNTY,3600,3600,3600
FL,LAFAYETTE COUNTY,1800,1800,1800
FL,LAFAYETTE COUNTY,630,630,630
FL,LAFAYETTE COUNTY,630,630,630
FL,LAFAYETTE COUNTY,270,270,270
FL,LAFAYETTE COUNTY,270,270,270
FL,LAFAYETTE COUNTY,270,270,270
FL,LAFAYETTE COUNTY,270,270,270
FL,LAFAYETTE COUNTY,270,270,270
FL,LAFAYETTE COUNTY,630,630,630
FL,LAFAYETTE COUNTY,810,810,810
FL,LAFAYETTE COUNTY,810,810,810
FL,LAFAYETTE COUNTY,315,315,315
FL,LAFAYETTE COUNTY,100890,100890,100890
FL,LAFAYETTE COUNTY,4806,4806,4806
FL,LAFAYETTE COUNTY,621306,621306,621306
FL,LAFAYETTE COUNTY,519309,519309,519309
FL,LAFAYETTE COUNTY,630315,630315,630315
FL,LAFAYETTE COUNTY,1159911,1159911,1159911
FL,LAFAYETTE COUNTY,165510,165510,165510
FL,LAFAYETTE COUNTY,50850,50850,50850
FL,LAFAYETTE COUNTY,1350,1350,1350
FL,LAFAYETTE COUNTY,900,900,900
FL,LAFAYETTE COUNTY,1350,1350,1350
FL,LAFAYETTE COUNTY,46260,46260,46260
FL,LAFAYETTE COUNTY,6687,6687,6687
FL,LAFAYETTE COUNTY,3600,3600,3600
FL,LAFAYETTE COUNTY,3600,3600,3600
FL,LAFAYETTE COUNTY,4950,4950,4950
FL,LAFAYETTE COUNTY,4950,4950,4950
FL,LAFAYETTE COUNTY,3510,3510,3510
FL,LAFAYETTE COUNTY,6750,6750,6750
FL,LAFAYETTE COUNTY,6750,6750,6750
FL,LAFAYETTE COUNTY,8730,8730,8730
FL,LAFAYETTE COUNTY,11700,11700,11700
FL,LAFAYETTE COUNTY,7290,7290,7290
FL,LAFAYETTE COUNTY,27450,27450,27450
FL,LAFAYETTE COUNTY,644667.3,644667.3,644667.3
FL,LAFAYETTE COUNTY,1474668,1474668,1474668
FL,LAFAYETTE COUNTY,400446,400446,400446
FL,LAFAYETTE COUNTY,366579,366579,366579
FL,LAFAYETTE COUNTY,979389,979389,979389
FL,LAFAYETTE COUNTY,463527,463527,463527
FL,LAFAYETTE COUNTY,7290,7290,7290
FL,LAFAYETTE COUNTY,19440,19440,19440
FL,LAFAYETTE COUNTY,13698,13698,13698
FL,LAFAYETTE COUNTY,21150,21150,21150
FL,LAFAYETTE COUNTY,9270,9270,9270
FL,LAFAYETTE COUNTY,0,8999.56,0
FL,LAFAYETTE COUNTY,0,16686.68,0
FL,LAFAYETTE COUNTY,0,124578.27,0
FL,LAFAYETTE COUNTY,0,478171.89,0
FL,LAFAYETTE COUNTY,0,54372.34,0
FL,LAFAYETTE COUNTY,0,263732.02,0
FL,LAFAYETTE COUNTY,0,56113.2,0
FL,LAFAYETTE COUNTY,0,2888.71,0
FL,LAFAYETTE COUNTY,0,14441.29,0
FL,LAFAYETTE COUNTY,0,28881.46,0
FL,LAFAYETTE COUNTY,0,69355.91,0
FL,LAFAYETTE COUNTY,0,17800.23,0
FL,LAFAYETTE COUNTY,0,61948.97,0
FL,LAFAYETTE COUNTY,0,369572.73,0
FL,LAFAYETTE COUNTY,0,769255.8,0
FL,CLAY COUNTY,255420,255420,255420
FL,CLAY COUNTY,150570,150570,150570
FL,CLAY COUNTY,68391,68391,68391
FL,CLAY COUNTY,0,13869.9,0
FL,CLAY COUNTY,0,232089.66,0
FL,CLAY COUNTY,328500,328500,328500
FL,CLAY COUNTY,487431,487431,0
FL,CLAY COUNTY,312602.4,312602.4,0
FL,CLAY COUNTY,519750,519750,519750
FL,CLAY COUNTY,0,237600,0
FL,CLAY COUNTY,0,714435.95,0
FL,CLAY COUNTY,0,826097.81,0
FL,CLAY COUNTY,0,835969.55,0
FL,CLAY COUNTY,0,1196984.13,0
FL,CLAY COUNTY,0,3163525.96,0
FL,CLAY COUNTY,0,50815.57,0
FL,CLAY COUNTY,0,28869.12,0
FL,CLAY COUNTY,0,28869.12,0
FL,CLAY COUNTY,0,60946.79,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,1924626.49,0
FL,CLAY COUNTY,0,3207710.82,0
FL,CLAY COUNTY,0,252172.7,0
FL,CLAY COUNTY,0,75926.76,0
FL,CLAY COUNTY,0,48462.72,0
FL,CLAY COUNTY,0,50501.88,0
FL,CLAY COUNTY,0,8978.11,0
FL,CLAY COUNTY,0,948818.02,0
FL,CLAY COUNTY,0,409783.44,0
FL,BAKER COUNTY,0,1115436.6,0
FL,BAKER COUNTY,0,218475,0
FL,BAKER COUNTY,0,3210.02,0
FL,BAKER COUNTY,0,78672.59,0
FL,CLAY COUNTY,0,1900458,0
FL,CLAY COUNTY,9377.1,9377.1,9377.1
FL,CLAY COUNTY,0,3060631.7,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,520973.65,0
FL,CLAY COUNTY,0,549103.15,0
FL,CLAY COUNTY,0,549103.15,0
FL,CLAY COUNTY,0,549103.15,0
FL,CLAY COUNTY,0,549103.15,0
FL,CLAY COUNTY,0,549103.15,0
FL,CLAY COUNTY,1430834.4,1430834.4,1430834.4
FL,CLAY COUNTY,613728,613728,613728
FL,CLAY COUNTY,301320,301320,301320
FL,CLAY COUNTY,286110,286110,286110
FL,CLAY COUNTY,121950,121950,121950
FL,CLAY COUNTY,117000,117000,117000
FL,CLAY COUNTY,41130,41130,41130
FL,CLAY COUNTY,0,603802.98,0
FL,CLAY COUNTY,0,825721.38,0
FL,CLAY COUNTY,0,35137.08,0
FL,CLAY COUNTY,0,825721.38,0
FL,CLAY COUNTY,0,11790000,0
FL,CLAY COUNTY,595161,595161,595161
FL,CLAY COUNTY,0,18000000,0
FL,CLAY COUNTY,1763384.4,1763384.4,0
FL,CLAY COUNTY,0,133841.37,0
FL,CLAY COUNTY,0,55003.3,0
FL,CLAY COUNTY,0,121007.27,0
FL,CLAY COUNTY,0,116882.02,0
FL,CLAY COUNTY,0,550033.04,0
FL,CLAY COUNTY,0,170510.24,0
FL,CLAY COUNTY,0,73337.74,0
FL,CLAY COUNTY,0,22918.04,0
FL,CLAY COUNTY,0,188798.84,0
FL,CLAY COUNTY,0,19251.16,0
FL,CLAY COUNTY,0,916.72,0
FL,CLAY COUNTY,0,916.72,0
FL,CLAY COUNTY,0,4583.61,0
FL,CLAY COUNTY,0,9167.22,0
FL,CLAY COUNTY,0,4583.61,0
FL,CLAY COUNTY,0,4583.61,0
FL,CLAY COUNTY,0,641705.22,0
FL,CLAY COUNTY,0,91672.17,0
FL,CLAY COUNTY,0,73337.74,0
FL,CLAY COUNTY,0,506981.65,0
FL,CLAY COUNTY,0,22918.04,0
FL,CLAY COUNTY,0,366688.7,0
FL,CLAY COUNTY,0,550033.04,0
FL,CLAY COUNTY,0,192511.57,0
FL,CLAY COUNTY,0,68225.18,0
FL,CLAY COUNTY,0,38502.31,0
FL,CLAY COUNTY,0,128341.04,0
FL,CLAY COUNTY,0,68754.13,0
FL,CLAY COUNTY,0,1512590.87,0
FL,CLAY COUNTY,0,146675.48,0
FL,CLAY COUNTY,0,110006.61,0
FL,CLAY COUNTY,0,114590.22,0
FL,CLAY COUNTY,0,84338.4,0
FL,CLAY COUNTY,0,458360.87,0
FL,CLAY COUNTY,0,106339.72,0
FL,CLAY COUNTY,354825,354825,354825
FL,CLAY COUNTY,3324844.8,3324844.8,3324844.8
FL,CLAY COUNTY,125233.2,125233.2,125233.2
FL,CLAY COUNTY,36000,36000,36000
FL,CLAY COUNTY,0,678705.08,0
FL,CLAY COUNTY,0,892627.93,0
FL,CLAY COUNTY,0,1700649.1,0
FL,CLAY COUNTY,4086.9,4086.9,4086.9
FL,CLAY COUNTY,0,144346.71,0
FL,CLAY COUNTY,0,96229.64,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,80192.49,0
FL,CLAY COUNTY,0,28869.12,0
FL,CLAY COUNTY,0,48115.94,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,1590967.33,0
FL,CLAY COUNTY,0,56135.64,0
FL,CLAY COUNTY,0,80192.49,0
FL,CLAY COUNTY,0,99439.32,0
FL,CLAY COUNTY,0,24057.97,0
FL,CLAY COUNTY,0,641542.16,0
FL,CLAY COUNTY,0,641542.16,0
FL,CLAY COUNTY,0,14400000,0
FL,CLAY COUNTY,0,904575.01,0
FL,CLAY COUNTY,0,2485482.37,0
FL,CLAY COUNTY,0,47135.08,0
FL,CLAY COUNTY,0,436526.99,0
FL,CLAY COUNTY,0,57839.24,0
FL,CLAY COUNTY,0,5499407.39,0
FL,CLAY COUNTY,0,57235.46,0
FL,CLAY COUNTY,0,39279.24,0
FL,CLAY COUNTY,0,5611.32,0
FL,CLAY COUNTY,0,3193.31,0
FL,ST  JOHNS COUNTY,0,634316.76,0
FL,ST  JOHNS COUNTY,0,813700.8,0
FL,ST  JOHNS COUNTY,0,735104.7,0
FL,ST  JOHNS COUNTY,7647876,7647876,7647876
FL,ST  JOHNS COUNTY,27432,27432,27432
FL,ST  JOHNS COUNTY,1026,1026,1026
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,5508,5508,5508
FL,ST  JOHNS COUNTY,5508,5508,5508
FL,ST  JOHNS COUNTY,22068,22068,22068
FL,ST  JOHNS COUNTY,3681,3681,3681
FL,ST  JOHNS COUNTY,2205,2205,2205
FL,ST  JOHNS COUNTY,362762.1,362762.1,0
FL,ST  JOHNS COUNTY,331312.5,331312.5,0
FL,ST  JOHNS COUNTY,0,777535.09,0
FL,ST  JOHNS COUNTY,0,815202.73,0
FL,ST  JOHNS COUNTY,0,625780.18,0
FL,ST  JOHNS COUNTY,0,552372.75,0
FL,ST  JOHNS COUNTY,0,63113.88,0
FL,FLAGLER COUNTY,0,16409.74,0
FL,ST  JOHNS COUNTY,0,694252.66,0
FL,ST  JOHNS COUNTY,0,56113.2,0
FL,ST  JOHNS COUNTY,8531847,8531847,8531847
FL,ST  JOHNS COUNTY,16740000,16740000,16740000
FL,ST  JOHNS COUNTY,975978,975978,975978
FL,ST  JOHNS COUNTY,25902,25902,25902
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,1836,1836,1836
FL,ST  JOHNS COUNTY,2880,2880,2880
FL,ST  JOHNS COUNTY,15993,15993,15993
FL,ST  JOHNS COUNTY,16731,16731,16731
FL,ST  JOHNS COUNTY,39348,39348,39348
FL,ST  JOHNS COUNTY,70317,70317,70317
FL,ST  JOHNS COUNTY,12411,12411,12411
FL,ST  JOHNS COUNTY,202500,202500,202500
FL,ST  JOHNS COUNTY,0,84169.79,0
FL,ST  JOHNS COUNTY,0,1105429.95,0
FL,ST  JOHNS COUNTY,0,171004.96,0
FL,ST  JOHNS COUNTY,0,67279.72,0
FL,ST  JOHNS COUNTY,0,17423.15,0
FL,ST  JOHNS COUNTY,0,157390.78,0
FL,ST  JOHNS COUNTY,0,1284191.96,0
FL,ST  JOHNS COUNTY,0,121860,0
FL,ST  JOHNS COUNTY,264600,264600,264600
FL,ST  JOHNS COUNTY,0,4402306.26,0
FL,ST  JOHNS COUNTY,0,1221475.86,0
FL,ST  JOHNS COUNTY,0,22191.84,0
FL,ST  JOHNS COUNTY,166599,166599,166599
FL,ST  JOHNS COUNTY,26487,26487,26487
FL,ST  JOHNS COUNTY,17982,17982,17982
FL,ST  JOHNS COUNTY,179622,179622,179622
FL,ST  JOHNS COUNTY,918,918,918
FL,ST  JOHNS COUNTY,112149,112149,112149
FL,ST  JOHNS COUNTY,918,918,918
FL,ST  JOHNS COUNTY,19575,19575,19575
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,1377,1377,1377
FL,ST  JOHNS COUNTY,243774,243774,243774
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,675,675,675
FL,ST  JOHNS COUNTY,549,549,549
FL,ST  JOHNS COUNTY,1836,1836,1836
FL,ST  JOHNS COUNTY,57249,57249,57249
FL,ST  JOHNS COUNTY,113436,113436,113436
FL,ST  JOHNS COUNTY,34659,34659,34659
FL,ST  JOHNS COUNTY,34929,34929,34929
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,1935,1935,1935
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,3735,3735,3735
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,1107,1107,1107
FL,ST  JOHNS COUNTY,282573,282573,282573
FL,ST  JOHNS COUNTY,549,549,549
FL,ST  JOHNS COUNTY,5508,5508,5508
FL,ST  JOHNS COUNTY,675,675,675
FL,ST  JOHNS COUNTY,0,18540000,0
FL,ST  JOHNS COUNTY,557432.1,557432.1,0
FL,ST  JOHNS COUNTY,5670,5670,5670
FL,ST  JOHNS COUNTY,1732500,1732500,1732500
FL,ST  JOHNS COUNTY,1899387,1899387,1899387
FL,ST  JOHNS COUNTY,0,862434.11,0
FL,ST  JOHNS COUNTY,0,206833.24,0
FL,ST  JOHNS COUNTY,0,76426.17,0
FL,ST  JOHNS COUNTY,0,574240,0
FL,ST  JOHNS COUNTY,0,78558.47,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,103918.27,0
FL,ST  JOHNS COUNTY,0,67335.83,0
FL,ST  JOHNS COUNTY,0,155433.55,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,39279.24,0
FL,ST  JOHNS COUNTY,0,5611.32,0
FL,UNION COUNTY,88508.7,88508.7,88508.7
FL,UNION COUNTY,0,818872.99,0
FL,ST  JOHNS COUNTY,463590,463590,463590
FL,ST  JOHNS COUNTY,8550,8550,8550
FL,ST  JOHNS COUNTY,0,146096.28,0
FL,ST  JOHNS COUNTY,0,30513.78,0
FL,ST  JOHNS COUNTY,0,312535.08,0
FL,ST  JOHNS COUNTY,0,13869.9,0
FL,ST  JOHNS COUNTY,0,446610.78,0
FL,ST  JOHNS COUNTY,0,188630.64,0
FL,ST  JOHNS COUNTY,0,137774.34,0
FL,ST  JOHNS COUNTY,0,60102.9,0
FL,ST  JOHNS COUNTY,0,60102.9,0
FL,ST  JOHNS COUNTY,0,164589.48,0
FL,ST  JOHNS COUNTY,0,32363.1,0
FL,ST  JOHNS COUNTY,0,60102.9,0
FL,ST  JOHNS COUNTY,0,60102.9,0
FL,ST  JOHNS COUNTY,0,10171.26,0
FL,ST  JOHNS COUNTY,0,11430000,0
FL,ST  JOHNS COUNTY,0,1854867.96,0
FL,ST  JOHNS COUNTY,0,74897.46,0
FL,ST  JOHNS COUNTY,0,2773.98,0
FL,ST  JOHNS COUNTY,0,339350.22,0
FL,ST  JOHNS COUNTY,0,3698.64,0
FL,ST  JOHNS COUNTY,0,45308.34,0
FL,ST  JOHNS COUNTY,0,1918944.45,0
FL,ST  JOHNS COUNTY,0,1057957.65,0
FL,ST  JOHNS COUNTY,0,168750,0
FL,ST  JOHNS COUNTY,1294668,1294668,1294668
FL,ST  JOHNS COUNTY,21555,21555,21555
FL,ST  JOHNS COUNTY,8532,8532,8532
FL,ST  JOHNS COUNTY,2952,2952,2952
FL,ST  JOHNS COUNTY,4749129,4749129,4749129
FL,ST  JOHNS COUNTY,117126,117126,117126
FL,ST  JOHNS COUNTY,249543,249543,249543
FL,ST  JOHNS COUNTY,266184,266184,266184
FL,ST  JOHNS COUNTY,3726,3726,3726
FL,ST  JOHNS COUNTY,3726,3726,3726
FL,ST  JOHNS COUNTY,74331,74331,74331
FL,ST  JOHNS COUNTY,1377,1377,1377
FL,ST  JOHNS COUNTY,2205,2205,2205
FL,ST  JOHNS COUNTY,549,549,549
FL,ST  JOHNS COUNTY,13239,13239,13239
FL,ST  JOHNS COUNTY,45504,45504,45504
FL,ST  JOHNS COUNTY,46125,46125,46125
FL,ST  JOHNS COUNTY,7353,7353,7353
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,519498,519498,519498
FL,ST  JOHNS COUNTY,16443,16443,16443
FL,ST  JOHNS COUNTY,26595,26595,26595
FL,ST  JOHNS COUNTY,2952,2952,2952
FL,ST  JOHNS COUNTY,11403,11403,11403
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,2943,2943,2943
FL,ST  JOHNS COUNTY,16542,16542,16542
FL,ST  JOHNS COUNTY,33093,33093,33093
FL,ST  JOHNS COUNTY,342,342,342
FL,ST  JOHNS COUNTY,7353,7353,7353
FL,ST  JOHNS COUNTY,1197,1197,1197
FL,ST  JOHNS COUNTY,73872,73872,73872
FL,ST  JOHNS COUNTY,178515,178515,178515
FL,ST  JOHNS COUNTY,17982,17982,17982
FL,ST  JOHNS COUNTY,7668,7668,7668
FL,ST  JOHNS COUNTY,5661,5661,5661
FL,ST  JOHNS COUNTY,549,549,549
FL,ST  JOHNS COUNTY,1836,1836,1836
FL,ST  JOHNS COUNTY,6714,6714,6714
FL,ST  JOHNS COUNTY,180,180,180
FL,ST  JOHNS COUNTY,1963710,1963710,1963710
FL,ST  JOHNS COUNTY,18729,18729,18729
FL,ST  JOHNS COUNTY,88569,88569,88569
FL,ST  JOHNS COUNTY,1107,1107,1107
FL,ST  JOHNS COUNTY,1836,1836,1836
FL,ST  JOHNS COUNTY,5508,5508,5508
FL,ST  JOHNS COUNTY,11034,11034,11034
FL,ST  JOHNS COUNTY,8208,8208,8208
FL,ST  JOHNS COUNTY,16470000,16470000,16470000
FL,ST  JOHNS COUNTY,158346,158346,158346
FL,ST  JOHNS COUNTY,2259,2259,2259
FL,ST  JOHNS COUNTY,2484,2484,2484
FL,ST  JOHNS COUNTY,3177,3177,3177
FL,ST  JOHNS COUNTY,17649,17649,17649
FL,ST  JOHNS COUNTY,17919,17919,17919
FL,ST  JOHNS COUNTY,270,270,270
FL,ST  JOHNS COUNTY,7353,7353,7353
FL,ST  JOHNS COUNTY,3483,3483,3483
FL,ST  JOHNS COUNTY,80451,80451,80451
FL,ST  JOHNS COUNTY,17280,17280,17280
FL,ST  JOHNS COUNTY,18333,18333,18333
FL,ST  JOHNS COUNTY,10350,10350,10350
FL,ST  JOHNS COUNTY,8406,8406,8406
FL,ST  JOHNS COUNTY,29484,29484,29484
FL,ST  JOHNS COUNTY,8181,8181,8181
FL,ST  JOHNS COUNTY,3222,3222,3222
FL,ST  JOHNS COUNTY,1566,1566,1566
FL,ST  JOHNS COUNTY,12312,12312,12312
FL,ST  JOHNS COUNTY,109206,109206,109206
FL,ST  JOHNS COUNTY,21510,21510,21510
FL,ST  JOHNS COUNTY,44118,44118,44118
FL,ST  JOHNS COUNTY,27756,27756,27756
FL,ST  JOHNS COUNTY,20403,20403,20403
FL,ST  JOHNS COUNTY,6210,6210,6210
FL,ST  JOHNS COUNTY,487188,487188,487188
FL,ST  JOHNS COUNTY,17145,17145,17145
FL,ST  JOHNS COUNTY,3735,3735,3735
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,86130,86130,86130
FL,ST  JOHNS COUNTY,128628,128628,128628
FL,ST  JOHNS COUNTY,1107,1107,1107
FL,ST  JOHNS COUNTY,1656,1656,1656
FL,ST  JOHNS COUNTY,34929,34929,34929
FL,ST  JOHNS COUNTY,2754,2754,2754
FL,ST  JOHNS COUNTY,15282,15282,15282
